"","folder","date","individual","morph","origin","observer","observation_number","observation","day_in_captivity","assay_number","cycle","cue","trait","session","temp","precip","humid","wind","press","moon","test_start","test_end","actual_end","first_trig","food_trig","emerge","emergeflip","food","foodflip","active","vigil","out","hidraw","hid","trig","trigpass","gud","tame"
"168","168 - EQ19 D11 T14 C2 S2",2017-06-24,"EQ19","Dark","Captive","BW",168,14,11,14,-1.08865125941499,"Control","Control",0.988896158930711,0.250249340985402,-0.313291251794084,-0.708408199397546,0.67202572433777,-0.631705382590767,-1.76724573500289,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"169","169 - EQ20 D08 T14 C7 S2",2017-06-21,"EQ20","Dark","Captive","BW",169,12,8,14,1.08865125941499,"Control","Control",0.988896158930711,-0.256470228557921,-0.313291251794084,0.670037596875247,-0.0122762507097649,1.23507569525005,-1.3504057425401,"0.9145833333333333","9.0277777777777787E-3","0.99791666666666667","0.9623032407407407","0.96971064814814811",0.76378878048942,52,0.22564833935054,41,-0.438118911499906,-0.43484890268653,-0.472117119085012,10.2004166666667,0.472117119085012,22,-0.164064398349556,-0.474123673370495,"0"
"170","170 - EQ21 D08 T14 C7 S2",2017-06-21,"EQ21","Fawn","Captive","BW",170,13,8,14,1.08865125941499,"Control","Control",0.988896158930711,-0.256470228557921,-0.313291251794084,0.670037596875247,-0.0122762507097649,1.23507569525005,-1.3504057425401,"0.91666666666666663","9.0277777777777787E-3","1","0.92297453703703702","GUD",-0.769124282980311,111,1.12706388897879,0,-0.497195510999334,-0.218239381928577,-0.432433555659395,3.32701666666667,0.432433555659395,9,-0.520864643303931,-0.474123673370495,"0"
"171","171 - EQ22 D08 T14 C7 S2",2017-06-21,"EQ22","Dark","Captive","BW",171,11,8,14,1.08865125941499,"Control","Control",0.988896158930711,-0.256470228557921,-0.313291251794084,0.670037596875247,-0.0122762507097649,1.23507569525005,-1.3504057425401,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"172","172 - EQ23 D11 T14 C2 S2",2017-06-24,"EQ23","Fawn","Captive","BW",172,14,11,14,-1.08865125941499,"Control","Control",0.988896158930711,0.250249340985402,-0.313291251794084,-0.708408199397546,0.67202572433777,-0.631705382590767,-1.76724573500289,"0.92222222222222217","9.7222222222222224E-3","1.0055555555555555","0.96875","0.98568287037037028",0.737807203142476,53,0.48947728070515,29,0.274774457548918,0.222980020617763,0.277420164249844,29.1003166666667,-0.277420164249844,65,0.396621700864461,0.14478752446314,"0"
"173","173 - EQ24 D11 T14 C8 S2",2017-07-07,"EQ24","Fawn","Wild","GH",173,14,11,14,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,0.832207690554399,-0.240376909058943,-1.26478766116286,1.10265263037039,"0.90902777777777777","4.8611111111111112E-3","0.99236111111111114","0.91826388888888888","GUD",-0.665197973592532,107,1.12706388897879,0,-0.379572923928893,-0.185201042222206,-0.337112086678787,6.5187,0.337112086678786,16,-0.622807570433752,-0.474123673370495,"0"
"174","174 - EQ25 D11 T14 C8 S2",2017-07-07,"EQ25","Dark","Wild","GH",174,14,11,14,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,0.832207690554399,-0.240376909058943,-1.26478766116286,1.10265263037039,"0.90972222222222221","5.5555555555555558E-3","0.99305555555555558","0.91628472222222224","0.91628472222222224",-0.769124282980311,111,-1.31335381855136,111,-0.261701274116543,-0.780724739661778,-0.477617168608559,4.04165,0.477617168608559,10,-0.520864643303931,-0.474123673370495,"0"
"175","175 - EQ26 D11 T14 C8 S2",2017-07-07,"EQ26","Fawn","Wild","GH",175,12,11,14,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,0.832207690554399,-0.240376909058943,-1.26478766116286,1.10265263037039,"0.91041666666666665","6.2500000000000003E-3","0.99375000000000002","0.95438657407407401","0.99305555555555547",0.633880893754697,57,1.10507814386591,1,-0.572964728614126,-0.578946892021239,-0.621278767509859,8.28055,0.62127876750986,17,-0.46989317973902,-0.474123673370495,"2"
"176","176 - EQ27 D11 T14 C8 S2",2017-07-07,"EQ27","Dark","Wild","GH",176,14,11,14,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,0.832207690554399,-0.240376909058943,-1.26478766116286,1.10265263037039,"0.91180555555555554","7.6388888888888886E-3","0.99513888888888891","0.95567129629629621","0.97857638888888887",0.633880893754697,57,0.599406006269571,24,-0.44869324921619,-0.074934312746821,-0.344436580110908,15.3191666666667,0.34443658011091,33,-0.266007325479378,-0.474123673370495,"0"
"177","177 - EQ28 D09 T14 C1 S2",2017-07-08,"EQ28","Fawn","Wild","BW",177,14,9,14,-1.52411176318099,"Audio","Boldness",0.988896158930711,0.40859920646769,0.313291251794084,0.832207690554399,1.85054579247519,-0.453143714275557,1.19261809636955,"0.9145833333333333","8.3333333333333332E-3","0.99791666666666667","0.91853009259259266","0.92590277777777785",-0.873050592368089,115,-1.15945360276117,104,-0.549888524135475,-0.530304290330475,-0.586747922236072,5.54806666666667,0.586747922236073,12,-0.367950252609199,-0.474123673370495,"0"
"178","178 - EQ29 D08 T14 C1 S2",2017-07-08,"EQ29","Fawn","Wild","BW",178,12,8,14,-1.52411176318099,"Audio","Boldness",0.988896158930711,0.40859920646769,0.313291251794084,0.832207690554399,1.85054579247519,-0.453143714275557,1.19261809636955,"0.90972222222222299","3.472222222222222E-3","0.99305555555555636","0.92162037037037037","0.93699074074074085",-0.561271664204754,103,-0.65378146516483,81,-0.56740954658806,-0.467348463314612,-0.575461561069433,0.862583333333333,0.575461561069433,3,-0.622807570433752,-0.474123673370495,"1"
"179","179 - EQ30 D09 T14 C7 S2",2017-07-14,"EQ30","Fawn","Wild","BW",179,10,9,14,1.08865125941499,"Control","Control",0.988896158930711,1.01032869530039,0.939873755382253,0.102442268998215,0.900126382686947,-0.712869777279498,0.586850625308523,"0.90972222222222221","4.1666666666666666E-3","0.99305555555555558","0.93336805555555558","0.93322916666666667",-0.119584849306696,86,-0.785695935842135,87,0.325204248378143,1.8390021205507,0.919727474430974,14.4369833333333,-0.919727474430972,42,-0.0111500076548242,-0.474123673370495,"0"
"180","180 - EQ31 D09 T14 C7 S2",2017-07-14,"EQ31","Fawn","Wild","BW",180,14,9,14,1.08865125941499,"Control","Control",0.988896158930711,1.01032869530039,0.939873755382253,0.102442268998215,0.900126382686947,-0.712869777279498,0.586850625308523,"0.91041666666666665","4.8611111111111112E-3","0.99375000000000002","0.94144675925925936","GUD",0.14023092416275,76,1.12706388897879,0,-0.350048160197761,-0.00896945540693196,-0.250130387447625,9.23586666666667,0.250130387447626,22,-0.520864643303931,-0.474123673370495,"0"
"181","181 - EQ18 D09 T15 C8 S1",2017-06-22,"EQ18","Fawn","Captive","EB",181,13,9,15,1.52411176318099,"Scent","Sociality",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.870578293076698,0.443925065988591,0.520829021989206,-1.56632286093809,"0.74791666666666667","0.83333333333333337","0.83125000000000004","0.76388888888888884","0.77085648148148145",-0.405382200123086,97,-0.785695935842135,87,-0.248636308981164,0.121913198045229,-0.129499530270877,12.3181166666667,0.129499530270877,29,0.0398214559100865,-0.474123673370495,"0"
"182","182 - EQ19 D12 T15 C3 S1",2017-06-25,"EQ19","Dark","Captive","BW",182,15,12,15,-0.653190755648996,"Control","Control",-1.00671410774027,0.503609125757063,-0.313291251794084,-0.789493246237122,0.900126382686947,-0.680404019403998,-1.73125954860322,"0.74513888888888891","0.83750000000000002","0.82847222222222228","0.75486111111111109","GUD",-0.639216396245588,106,1.12706388897879,0,-0.322727060291784,-0.5966961046758,-0.451540597932035,12.177,0.451540597932035,26,-0.41892171617411,-0.474123673370495,"1"
"183","183 - EQ20 D09 T15 C8 S1",2017-06-22,"EQ20","Dark","Captive","EB",183,13,9,15,1.52411176318099,"Scent","Sociality",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.870578293076698,0.443925065988591,0.520829021989206,-1.56632286093809,"0.75","0.8354166666666667","0.83333333333333337","0.7568287037037037","0.75878472222222226",-0.769124282980311,111,-1.2473965832127,108,0.455918872621127,0.607261656796294,0.549399712444771,27.90775,-0.549399712444772,65,0.753421945818836,-0.474123673370495,"0"
"184","184 - EQ21 D09 T15 C8 S1",2017-06-22,"EQ21","Fawn","Captive","EB",184,14,9,15,1.52411176318099,"Scent","Sociality",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.870578293076698,0.443925065988591,0.520829021989206,-1.56632286093809,"0.75069444444444444","0.83611111111111114","0.83402777777777781","0.7559027777777777","0.75578703703703709",-0.8210874376742,113,-1.35732530877712,113,1.42085832207485,0.375617150061196,1.14264932899221,50.5802833333333,-1.14264932899221,114,1.5179938992925,-0.474123673370495,"0"
"185","185 - EQ22 D09 T15 C8 S1",2017-06-22,"EQ22","Dark","Captive","EB",185,12,9,15,1.52411176318099,"Scent","Sociality",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.870578293076698,0.443925065988591,0.520829021989206,-1.56632286093809,"0.75138888888888899","0.83750000000000002","0.83472222222222237","0.75393518518518521","0.75640046296296293",-0.925013747061978,117,-1.35732530877712,113,6.14215121619161,3.78959586245781,5.75269847238514,160.136183333333,-5.75269847238514,366,5.59571098448535,-0.474123673370495,"2"
"186","186 - EQ23 D12 T15 C3 S1",2017-06-25,"EQ23","Fawn","Captive","BW",186,15,12,15,-0.653190755648996,"Control","Control",-1.00671410774027,0.503609125757063,-0.313291251794084,-0.789493246237122,0.900126382686947,-0.680404019403998,-1.73125954860322,"0.74583333333333324","0.84027777777777779","0.82916666666666661","0.74606481481481479","0.74606481481481479",-1.00295847910281,120,-1.51122552456731,120,1.7634332947564,0.745361916768924,1.52296954736471,62.3181333333333,-1.5229695473647,140,2.33353731633107,-0.474123673370495,"0"
"187","187 - EQ24 D12 T15 C1 S1",2017-07-08,"EQ24","Fawn","Wild","BW",187,15,12,15,-1.52411176318099,"Light","Exploration",-1.00671410774027,0.598619045046436,0.313291251794084,0.588952550035671,0.67202572433777,-0.696636898341748,1.19261809636955,"0.74166666666666703","0.84166666666666667","0.8250000000000004","0.74922453703703706","0.7553819444444444",-0.743142705633366,110,-1.09349636742251,101,0.00263551116084548,1.61963771054339,0.609972776940737,27.6411333333333,-0.609972776940737,65,0.243707310169729,-0.474123673370495,"0"
"188","188 - EQ25 D12 T15 C1 S1",2017-07-08,"EQ25","Dark","Wild","BW",188,15,12,15,-1.52411176318099,"Light","Exploration",-1.00671410774027,0.598619045046436,0.313291251794084,0.588952550035671,0.67202572433777,-0.696636898341748,1.19261809636955,"0.74236111111111103","0.84236111111111112","0.8256944444444444","0.74790509259259252","0.76225694444444436",-0.8210874376742,113,-0.895624661406556,92,-0.410916928557451,0.313342421125434,-0.172022813922393,4.7701,0.172022813922392,14,-0.46989317973902,-0.474123673370495,"0"
"189","189 - EQ26 D12 T15 C1 S1",2017-07-08,"EQ26","Fawn","Wild","BW",189,13,12,15,-1.52411176318099,"Light","Exploration",-1.00671410774027,0.598619045046436,0.313291251794084,0.588952550035671,0.67202572433777,-0.696636898341748,1.19261809636955,"0.74305555555555602","0.84236111111111112","0.82638888888888939","0.74755787037037036","0.7908680555555555",-0.847069015021144,114,-0.016194856891187,52,0.260610367704678,0.746134505635903,0.463860774296121,26.7364166666667,-0.46386077429612,62,0.498564627994283,-0.474123673370495,"3"
"190","190 - EQ27 D12 T15 C1 S1",2017-07-08,"EQ27","Dark","Wild","BW",190,15,12,15,-1.52411176318099,"Light","Exploration",-1.00671410774027,0.598619045046436,0.313291251794084,0.588952550035671,0.67202572433777,-0.696636898341748,1.19261809636955,"0.74444444444444446","0.84305555555555556","0.82777777777777783","0.75635416666666666","0.75989583333333333",-0.561271664204754,103,-1.02753913208386,98,-0.505533698445867,-0.559794820634531,-0.566553083909157,12.6788666666667,0.566553083909157,26,-0.164064398349556,-0.474123673370495,"0"
"191","191 - EQ28 D10 T15 C2 S1",2017-07-09,"EQ28","Fawn","Wild","EB",191,15,10,15,-1.08865125941499,"Scent","Control",-1.00671410774027,0.313589287178317,-0.313291251794084,-0.465153058878817,1.16624381742766,-0.128486135520636,1.23160313163585,"0.74861111111111112","0.83750000000000002","0.83194444444444449","0.75245370370370368","0.77354166666666668",-0.873050592368089,115,-0.741724445616366,85,-0.192055751308263,0.285529221914163,-0.0281818240928433,8.77965,0.0281818240928448,23,-0.266007325479378,-0.474123673370495,"0"
"192","192 - EQ29 D09 T15 C2 S1",2017-07-09,"EQ29","Fawn","Wild","EB",192,13,9,15,-1.08865125941499,"Scent","Control",-1.00671410774027,0.313589287178317,-0.313291251794084,-0.465153058878817,1.16624381742766,-0.128486135520636,1.23160313163585,"0.74513888888888891","0.83402777777777781","0.82847222222222228","0.75491898148148151","0.7605439814814815",-0.639216396245588,106,-1.02753913208386,98,-0.282054031656489,0.213170175135718,-0.118793326999851,11.7549666666667,0.11879332699985,28,-0.0621214712197349,-0.474123673370495,"0"
"193","193 - EQ30 D10 T15 C8 S1",2017-07-15,"EQ30","Fawn","Wild","BW",193,11,10,15,1.52411176318099,"Scent","Control",-1.00671410774027,0.82030885672164,-0.313291251794084,-2.24902408934949,0.215824407639413,-0.225883409147116,0.310956529577759,"0.74652777777777779","0.84375","0.82986111111111116","0.7750231481481481","GUD",0.0622861921219163,79,1.12706388897879,0,-0.488397098921012,-0.0759610426884652,-0.372810881400323,6.1612,0.372810881400322,15,-0.520864643303931,-0.474123673370495,"0"
"194","194 - EQ31 D10 T15 C8 S1",2017-07-15,"EQ31","Fawn","Wild","BW",194,15,10,15,1.52411176318099,"Scent","Sociality",-1.00671410774027,0.82030885672164,-0.313291251794084,-2.24902408934949,0.215824407639413,-0.225883409147116,0.310956529577759,"0.74722222222222223","0.84444444444444444","0.8305555555555556","0.76925925925925931","0.79202546296296295",-0.19752958134753,89,-0.104137837342724,56,-0.0487418009691219,0.252572207351685,0.0604716459164689,25.9254333333333,-0.0604716459164684,57,0.192735846604818,-0.474123673370495,"0"
"195","195 - EQ18 D09 T16 C8 S2",2017-06-22,"EQ18","Fawn","Captive","EB",195,14,9,16,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,1.31871797159185,-0.240376909058943,0.455897506238207,-1.56632286093809,"0.91666666666666663","0","1","0.93049768518518527","GUD",-0.509308509510865,101,1.12706388897879,0,-0.517272133760206,-0.668597697519849,-0.615679480451537,1.54998333333333,0.615679480451537,4,-0.622807570433752,-0.474123673370495,"0"
"196","196 - EQ19 D12 T16 C3 S2",2017-06-25,"EQ19","Dark","Captive","BW",196,16,12,16,-0.653190755648996,"Light","Exploration",0.988896158930711,0.345259260274775,-0.313291251794084,-0.62732315255797,0.443925065988591,-0.388212198524577,-1.73125954860322,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"197","197 - EQ20 D09 T16 C8 S2",2017-06-22,"EQ20","Dark","Captive","EB",197,14,9,16,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,1.31871797159185,-0.240376909058943,0.455897506238207,-1.56632286093809,"0.91805555555555562","1.3888888888888889E-3","1.0013888888888889","0.96003472222222219","0.96665509259259252",0.555936161713864,60,0.00579088822169727,51,-0.45567783480452,-0.396178796765597,-0.469975878430807,10.7120166666667,0.469975878430807,23,-0.215035861914467,0.351091257074352,"0"
"198","198 - EQ21 D09 T16 C8 S2",2017-06-22,"EQ21","Fawn","Captive","EB",198,15,9,16,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,1.31871797159185,-0.240376909058943,0.455897506238207,-1.56632286093809,"0.91875000000000007","2.0833333333333333E-3","1.0020833333333334","0.9399305555555556","0.95923611111111118",-0.223511158694474,90,-0.236052308020029,62,0.00516403943196936,0.230004479921487,0.0899986293405891,27.3405,-0.0899986293405892,60,0.192735846604818,-0.474123673370495,"0"
"199","199 - EQ22 D09 T16 C8 S2",2017-06-22,"EQ22","Dark","Captive","EB",199,13,9,16,1.52411176318099,"Light","Exploration",0.988896158930711,-1.04821955596936,-0.313291251794084,1.31871797159185,-0.240376909058943,0.455897506238207,-1.56632286093809,"0.9194444444444444","2.7777777777777779E-3","1.0027777777777778","0.92146990740740742","0.92295138888888895",-0.950995324408923,118,-1.40129679900289,115,0.68298829153846,-0.154063677754325,0.423619953944454,29.8512833333333,-0.423619953944454,68,0.651479018689015,-0.474123673370495,"2"
"200","200 - EQ23 D12 T16 C3 S2",2017-06-25,"EQ23","Fawn","Captive","BW",200,16,12,16,-0.653190755648996,"Light","Exploration",0.988896158930711,0.345259260274775,-0.313291251794084,-0.62732315255797,0.443925065988591,-0.388212198524577,-1.73125954860322,"0.91666666666666663","8.3333333333333332E-3","1","0.92120370370370364","0.93251157407407403",-0.847069015021144,114,-1.02753913208386,98,0.722713798873013,0.918147350611749,0.85420016685273,39.9888,-0.85420016685273,91,1.11022219077321,-0.474123673370495,"0"
"201","201 - EQ24 D12 T16 C1 S2",2017-07-08,"EQ24","Fawn","Wild","BW",201,16,12,16,-1.52411176318099,"Audio","Control",0.988896158930711,0.40859920646769,0.313291251794084,0.832207690554399,1.85054579247519,-0.453143714275557,1.19261809636955,"0.91111111111111098","4.8611111111111112E-3","0.99444444444444435","0.92002314814814812","GUD",-0.691179550939477,108,1.12706388897879,0,-0.435492923894991,-0.538924755583091,-0.509342645110794,1.60441666666667,0.509342645110795,5,-0.622807570433752,-0.474123673370495,"0"
"202","202 - EQ25 D12 T16 C1 S2",2017-07-08,"EQ25","Dark","Wild","BW",202,16,12,16,-1.52411176318099,"Audio","Boldness",0.988896158930711,0.40859920646769,0.313291251794084,0.832207690554399,1.85054579247519,-0.453143714275557,1.19261809636955,"0.91180555555555598","5.5555555555555558E-3","0.99513888888888935","0.91900462962962959","0.92607638888888888",-0.743142705633366,110,-1.07151062230963,100,-0.129925426016728,-0.81289899971429,-0.39680346384655,3.17303333333333,0.396803463846552,9,-0.520864643303931,-0.474123673370495,"0"
"203","203 - EQ26 D12 T16 C1 S2",2017-07-08,"EQ26","Fawn","Wild","BW",203,14,12,16,-1.52411176318099,"Audio","Boldness",0.988896158930711,0.40859920646769,0.313291251794084,0.832207690554399,1.85054579247519,-0.453143714275557,1.19261809636955,"0.91249999999999998","6.2500000000000003E-3","0.99583333333333335","0.91886574074074068","GUD",-0.769124282980311,111,1.12706388897879,0,-0.265513016949244,0.13292258939969,-0.137262958952969,8.22526666666667,0.137262958952969,21,-0.367950252609199,-0.474123673370495,"0"
"204","204 - EQ27 D12 T16 C1 S2",2017-07-08,"EQ27","Dark","Wild","BW",204,16,12,16,-1.52411176318099,"Audio","Boldness",0.988896158930711,0.40859920646769,0.313291251794084,0.832207690554399,1.85054579247519,-0.453143714275557,1.19261809636955,"0.91388888888888897","7.6388888888888886E-3","0.99722222222222234","0.94968750000000002","0.95307870370370373",0.322101965591362,69,-0.280023798245798,64,-0.108711777694964,0.572525654711165,0.1383273087765,27.6531,-0.1383273087765,61,0.29467877373464,-0.474123673370495,"0"
"205","205 - EQ28 D10 T16 C2 S2",2017-07-09,"EQ28","Fawn","Wild","EB",205,16,10,16,-1.08865125941499,"Control","Control",0.988896158930711,-0.446490067136667,-0.313291251794084,0.0213572221586387,1.16624381742766,0.293568716860747,1.23160313163585,"0.92569444444444449","1.7361111111111112E-2","1.0090277777777779","0.93106481481481485","0.93685185185185194",-0.8210874376742,113,-1.15945360276117,104,-0.382686208202761,-0.737337775395074,-0.546613973075702,1.76566666666667,0.546613973075701,5,-0.571836106868842,-0.474123673370495,"0"
"206","206 - EQ29 D09 T16 C2 S2",2017-07-09,"EQ29","Fawn","Wild","EB",206,14,9,16,-1.08865125941499,"Control","Control",0.988896158930711,-0.446490067136667,-0.313291251794084,0.0213572221586387,1.16624381742766,0.293568716860747,1.23160313163585,"0.92291666666666672","1.3888888888888888E-2","1.0062500000000001","0.94909722222222215","0.97197916666666673",-0.041640117265862,83,0.0277766333345815,50,-0.577924325822583,-0.650848484865288,-0.651771408483915,3.2559,0.651771408483916,7,-0.571836106868842,-0.474123673370495,"0"
"207","207 - EQ30 D10 T16 C8 S2",2017-07-15,"EQ30","Fawn","Wild","BW",207,12,10,16,1.52411176318099,"Light","Control",0.988896158930711,-0.921539663583532,-0.313291251794084,-0.546238105718393,-1.43156923599354,0.0500755327945743,0.310956529577759,"0.91180555555555554","6.2500000000000003E-3","0.99513888888888891","0.9474999999999999","GUD",0.322101965591362,69,1.12706388897879,0,-0.551442459068692,-0.470377824924612,-0.565343149350542,2.87806666666667,0.565343149350541,7,-0.673779033998663,-0.474123673370495,"0"
"208","208 - EQ31 D10 T16 C8 S2",2017-07-15,"EQ31","Fawn","Wild","BW",208,16,10,16,1.52411176318099,"Light","Exploration",0.988896158930711,-0.921539663583532,-0.313291251794084,-0.546238105718393,-1.43156923599354,0.0500755327945743,0.310956529577759,"0.91249999999999998","6.9444444444444441E-3","0.99583333333333335","0.96457175925925931","GUD",0.919678244571088,46,1.12706388897879,0,-0.486799848728332,-0.795322602990501,-0.641778952097624,3.21086666666667,0.641778952097626,7,-0.673779033998663,-0.474123673370495,"0"
"209","209 - EQ18 D10 T17 C6 S1",2017-06-23,"EQ18","Fawn","Captive","BW",209,15,10,17,0.653190755648996,"Light","Exploration",-1.00671410774027,1.20034853387913,-0.313291251794084,-0.951663339916274,1.39434447577683,-0.98882871922117,-1.71026760653675,"0.74791666666666667","0.83888888888888891","0.83125000000000004","0.75268518518518512","0.75763888888888886",-0.847069015021144,114,-1.20342509298694,106,-0.478120553613532,-0.0856285691686986,-0.36919634503752,9.75271666666667,0.36919634503752,22,-0.164064398349556,-0.474123673370495,"0"
"210","210 - EQ20 D10 T17 C5 S1",2017-06-23,"EQ20","Dark","Captive","BW",210,15,10,17,0.217730251882999,"Control","Control",-1.00671410774027,1.20034853387913,-0.313291251794084,-0.951663339916274,1.39434447577683,-0.98882871922117,-1.71026760653675,"0.74861111111111101","0.83958333333333324","0.83194444444444438","0.75796296296296306","0.75928240740740749",-0.665197973592532,107,-1.18143934787405,105,-0.113178663827036,0.911061897450106,0.262286440196505,8.54666666666667,-0.262286440196503,25,-0.367950252609199,-0.474123673370495,"0"
"211","211 - EQ22 D10 T17 C1 S1",2017-06-23,"EQ22","Dark","Captive","BW",211,14,10,17,-1.52411176318099,"Light","Exploration",-1.00671410774027,1.20034853387913,-0.313291251794084,-0.951663339916274,1.39434447577683,-0.98882871922117,-1.71026760653675,"0.74930555555555556","0.84027777777777779","0.83263888888888893","0.75129629629629635","0.75466435185185177",-0.950995324408923,118,-1.35732530877712,113,1.45369128874743,1.94303731087531,1.75430369141234,63.3703666666667,-1.75430369141234,144,1.72187975355214,-0.474123673370495,"2"
"212","212 - EQ26 D13 T17 C2 S1",2017-07-09,"EQ26","Fawn","Wild","EB",212,15,13,17,-1.08865125941499,"Scent","Sociality",-1.00671410774027,0.313589287178317,-0.313291251794084,-0.465153058878817,1.16624381742766,-0.128486135520636,1.23160313163585,"0.74722222222222223","0.83611111111111114","0.8305555555555556","0.75200231481481483","0.7613657407407407",-0.847069015021144,114,-1.07151062230963,100,0.523913001162399,2.44259733852161,1.28643306639785,31.3898666666667,-1.28643306639785,78,0.498564627994283,-0.474123673370495,"0"
"213","213 - EQ29 D10 T17 C8 S1",2017-07-10,"EQ29","Fawn","Wild","BW",213,15,10,17,1.52411176318099,"Scent","Control",-1.00671410774027,0.0918994755031137,-0.313291251794084,-0.951663339916274,0.215824407639413,0.845486600744128,1.21361003843602,"0.74722222222222223","0.84097222222222223","0.8305555555555556","0.75785879629629627","0.7635185185185186",-0.613234818898643,105,-1.00555338697098,97,-0.442796959521856,-0.134271170859463,-0.36255888069231,6.11521666666667,0.362558880692311,15,-0.266007325479378,-0.474123673370495,"0"
"214","214 - EQ30 D11 T17 C2 S1",2017-07-16,"EQ30","Fawn","Wild","BW",214,13,11,17,-1.08865125941499,"Scent","Control",-1.00671410774027,-1.11155950216228,-0.313291251794084,-1.03274838675585,-0.468477567408121,-0.0797874987074052,0.00207509631396883,"0.74722222222222223","0.84236111111111112","0.8305555555555556","0.75356481481481474","GUD",-0.769124282980311,111,1.12706388897879,0,-0.187350631249148,0.306551771610401,-0.016971799491416,13.8864166666667,0.0169717994914165,33,-0.164064398349556,-0.474123673370495,"0"
"215","215 - EQ20 D10 T18 C5 S2",2017-06-23,"EQ20","Dark","Captive","BW",215,16,10,18,0.217730251882999,"Audio","Boldness",0.988896158930711,0.440269179564148,-0.313291251794084,-0.221897918360089,0.900126382686947,-0.940130082407939,-1.71026760653675,"0.91805555555555562","7.6388888888888886E-3","1.0013888888888889","0.94442129629629623","0.95045138888888892",-0.041640117265862,83,-0.49988124937464,74,-0.201541793130552,0.26098935974457,-0.0440827306265668,14.0056166666667,0.0440827306265689,33,-0.164064398349556,0.351091257074352,"0"
"216","216 - EQ22 D10 T18 C1 S2",2017-06-23,"EQ22","Dark","Captive","BW",216,15,10,18,-1.52411176318099,"Audio","Boldness",0.988896158930711,0.440269179564148,-0.313291251794084,-0.221897918360089,0.900126382686947,-0.940130082407939,-1.71026760653675,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"217","217 - EQ26 D13 T18 C2 S2",2017-07-09,"EQ26","Fawn","Wild","EB",217,16,13,18,-1.08865125941499,"Control","Control",0.988896158930711,-0.446490067136667,-0.313291251794084,0.0213572221586387,1.16624381742766,0.293568716860747,1.23160313163585,"0.9243055555555556","1.5972222222222221E-2","1.007638888888889","0.92833333333333334","0.94259259259259265",-0.873050592368089,115,-0.939596151632324,94,0.687195286113756,2.56775673497233,1.44852994579792,52.3399,-1.44852994579792,120,1.41605097216267,-0.474123673370495,"0"
"218","218 - EQ29 D10 T18 C8 S2",2017-07-10,"EQ29","Fawn","Wild","BW",218,16,10,18,1.52411176318099,"Light","Control",0.988896158930711,-1.58660909860914,-0.313291251794084,1.23763292475228,-0.747267260946005,1.17014417949905,1.21361003843602,"0.91805555555555496","1.0416666666666666E-2","1.0013888888888882","0.97267361111111106","0.97872685185185182",1.02360455395887,42,0.401534300253613,33,-0.495544116732326,-0.586896424836741,-0.569686699911122,3.4119,0.569686699911122,8,-0.46989317973902,-0.474123673370495,"0"
"219","219 - EQ30 D11 T18 C2 S2",2017-07-16,"EQ30","Fawn","Wild","BW",219,14,11,18,-1.08865125941499,"Control","Control",0.988896158930711,-1.68161901789852,-0.313291251794084,0.183527315837791,-0.975367919295183,-0.0797874987074052,0.00207509631396883,"0.91111111111111109","7.6388888888888886E-3","0.99444444444444446","0.91879629629629633","0.91879629629629633",-0.717161128286421,109,-1.26938232832559,109,-0.400310104396569,-0.462123322819512,-0.455704757564366,8.07185,0.455704757564368,18,-0.316978789044288,-0.474123673370495,"2"
